xpoints,ypoints,xaep1,xaep100,yaep1,yaep100
-1153.8,-1153.8,466.5743842385395,458.13643718136854,467.00205202682264,458.68348047479935
-1152.8,-1152.8,466.59429383911055,458.16244491396606,467.03813357802585,458.7228414658925
-1151.8,-1151.8,466.61370838862706,458.18809837274256,467.07316824273096,458.76137339318495
-1150.8,-1150.8,466.632093356884,458.213080301067,467.1073215874603,458.79922279899534
-1149.8,-1149.8,466.649527017583,458.2374710217965,467.14053052887647,458.8363924881521
-1148.8,-1148.8,466.6660206757817,458.2614627387623,467.17283652099934,458.87287131682444
-1147.8,-1147.8,466.6815773146442,458.28505371604183,467.2042404347681,458.90866678643755
-1146.8,-1146.8,466.6964445246201,458.3079779981952,467.23482829857556,458.94383424754255
-1145.8,-1145.8,466.71272401639317,458.3300901074918,467.26457867652624,458.978335115657
-1144.8,-1144.8,466.70761944991165,458.35137366156584,467.293498342335,459.0121899433304
-1143.8,-1143.8,466.7002391243547,458.3717336840592,467.32159228770126,459.0453573796699
-1142.8,-1142.8,466.6938476259863,458.3911930906856,467.3488886132137,459.077749879855
-1141.8,-1141.8,466.6824712747918,458.4098514908031,467.3753818968311,459.109391420769
-1140.8,-1140.8,466.6663382250442,458.4277360541681,467.4013093697599,459.1402573389014
-1139.8,-1139.8,466.65391783926344,458.44484155850535,467.4267322473029,459.17033345879344
-1138.8,-1138.8,466.6438619093346,458.46116524078263,467.4514686134545,459.1996862385216
-1137.8,-1137.8,466.6355311958673,458.4766972344057,467.4755043926526,459.22827695953356
-1136.8,-1136.8,466.628759061955,458.491470485934,467.4988539607202,459.2561386345901
-1135.8,-1135.8,466.62324479942333,458.5054260472621,467.5215073536064,459.28323140409833
-1134.8,-1134.8,466.6204413318353,458.51854176139904,467.54344378760305,459.30957647133425
-1133.8,-1133.8,466.6204877628005,458.5309048373563,467.5645723360827,459.3351767142132
-1132.8,-1132.8,466.6227251987382,458.54253720046614,467.58497915498907,459.3600072352728
-1131.8,-1131.8,466.6255887464199,458.5534211508631,467.60472411189744,459.3839479883842
-1130.8,-1130.8,466.6278215562704,458.56362905709085,467.623821295391,459.4060377890794
-1129.8,-1129.8,466.62946604059,458.5731945793536,467.64221560331987,459.4270009176676
-1128.8,-1128.8,466.63060191588363,458.5821848393025,467.6598046175986,459.4470571369099
-1127.8,-1127.8,466.6312398216342,458.59069206197455,467.6767526977888,459.46631462015074
-1126.8,-1126.8,466.6314365566268,458.59883797503227,467.6930737860065,459.48483873964307
-1125.8,-1125.8,466.63118588013106,458.60674428468604,467.7086966374078,459.5026304108602
-1124.8,-1124.8,466.63066506367613,458.6145221529266,467.72359301474575,459.5197171785384
-1123.8,-1123.8,466.62980331603984,458.62224833186406,467.7377896028889,459.53609815392053
-1122.8,-1122.8,466.62851028890003,458.629856855771,467.7513369321148,459.55180571798735
-1121.8,-1121.8,466.6267620724897,458.6371827634866,467.7641861692336,459.5668391583312
-1120.8,-1120.8,466.4858871134831,458.6442073798048,467.7763566171541,459.5811572239197
-1119.8,-1119.8,466.48302821362216,458.6509171927124,467.78769688889076,459.59472833600637
-1118.8,-1118.8,466.4799769616837,458.65733066269075,467.7981709891942,459.6075254432005
-1117.8,-1117.8,466.47669190204385,458.6633424078791,467.80772285056435,459.61953302917294
-1116.8,-1116.8,466.47312809613976,458.66886766514114,467.8163241636448,459.630740876847
-1115.8,-1115.8,466.4691212197871,458.6738646307368,467.8239661983872,459.6411561331353
-1114.8,-1114.8,466.4646657537465,458.67830511399796,467.83072072358885,459.65078903296626
-1113.8,-1113.8,466.4598259228196,458.6822246094788,467.8367541337565,459.6597572211908
-1112.8,-1112.8,466.4545743900106,458.68563496500644,467.84217269254583,459.6668176869944
-1111.8,-1111.8,466.44879789899886,458.6885208682516,467.8469750958477,459.67323776023255
-1110.8,-1110.8,466.44612962359986,458.6908728944756,467.8511575606351,459.67925016259676
-1109.8,-1109.8,466.4458319952038,458.6927539964509,467.85469581841517,459.6848757094249
-1108.8,-1108.8,466.4394456319527,458.6941760921049,467.85758472974135,459.6900962764409
-1107.8,-1107.8,466.43272712759614,458.69515066520313,467.8599372260534,459.6948842941756
-1106.8,-1106.8,466.42566979129606,458.69567842646137,467.8617669658246,459.6991832044094
-1105.8,-1105.8,466.41831754983275,458.6957515794863,467.8630722121679,459.70299620639327
-1104.8,-1104.8,466.4106532563667,458.6954008470208,467.8638285550539,459.70635572120614
-1103.8,-1103.8,466.40250159247,458.69464835336885,467.86399795992554,459.70929744268375
-1102.8,-1102.8,466.39406947559456,458.69349768003684,467.8636570679454,459.71179200052467
-1101.8,-1101.8,466.38529656283265,458.69194602048424,467.84219286602513,459.7138702125534
-1100.8,-1100.8,466.37625099720617,458.68998261348736,467.7929344642419,459.7155427869923
-1099.8,-1099.8,466.36698494129104,458.68765898115464,467.79154566552756,459.7168231240581
-1098.8,-1098.8,466.35747284799277,458.6849858647983,467.7896794159562,459.71771201470114
-1097.8,-1097.8,466.34767190152013,458.6819799801974,467.78729526258195,459.7182031019576
-1096.8,-1096.8,466.33768812818903,458.67866238447573,467.78445042272546,459.71833022730226
-1095.8,-1095.8,466.3274179346659,458.67500538245326,467.781151922216,459.7180309458803
-1094.8,-1094.8,466.3169871512593,458.6710456029348,467.7774340230434,459.71737531993705
-1093.8,-1093.8,466.30639124334436,458.66681422353736,467.77323765672,459.7163622656481
-1092.8,-1092.8,466.2956346446982,458.66230651108793,467.7686125363558,459.71500532087
-1091.8,-1091.8,466.2846860343968,458.65751687397386,467.7634756934487,459.7133236355384
-1090.8,-1090.8,466.2736246344809,458.6523912691677,467.75793768626846,459.7113191956962
-1089.8,-1089.8,466.26242930499893,458.647006676575,467.7520198888721,459.7090085594554
-1088.8,-1088.8,466.2510730329981,458.6413656125652,467.7457376850058,459.70641131356757
-1087.8,-1087.8,466.23946252011257,458.63544157047687,467.7390154211271,459.70359511737837
-1086.8,-1086.8,466.22775850171524,458.6293190580645,467.73195524777947,459.70061978499155
-1085.8,-1085.8,466.2158441727974,458.6229984268426,467.72462863088367,459.6975026351145
-1084.8,-1084.8,466.2037615381259,458.61647747825896,467.717067710751,459.6942749238003
-1083.8,-1083.8,466.19154644060177,458.6097641342277,467.7092131348323,459.69091579429465
-1082.8,-1082.8,466.1791681312201,458.60285949293643,467.70112019517774,459.68738640438784
-1081.8,-1081.8,466.16670629852564,458.59576303962194,467.69276289897977,459.6836755926026
-1080.8,-1080.8,466.15397335265834,458.58842542680037,467.68409681111643,459.6798099407527
-1079.8,-1079.8,466.1407783883219,458.5808762238064,467.6750971564827,459.6758363079342
-1078.8,-1078.8,466.1275043509793,458.5731044326126,467.6656758831331,459.6717267707444
-1077.8,-1077.8,466.1134496226955,458.56502186392197,467.655746538946,459.6673239557841
-1076.8,-1076.8,466.092340954671,458.5566934313559,467.6454211527243,459.66264370906015
-1075.8,-1075.8,466.06959289321435,458.54826607672504,467.63470781656724,459.6576584139373
-1074.8,-1074.8,466.0469306751893,458.53973965250424,467.62352777816955,459.652224237494
-1073.8,-1073.8,466.0247251656973,458.5311321196228,467.6119109792083,459.6465064783636
-1072.8,-1072.8,465.99977117835374,458.5224243477706,467.59983520654566,459.64333328458935
-1071.8,-1071.8,465.9739668714337,458.51365977253334,467.58737115617214,459.63959144396165
-1070.8,-1070.8,465.9503069331765,458.5047920281844,467.5744827196145,459.635415504054
-1069.8,-1069.8,465.92835586771406,458.4958639655408,467.5611503863421,459.6307259815743
-1068.8,-1068.8,465.9081455636698,458.48688461949183,467.669036050646,459.62544883187
-1067.8,-1067.8,465.89103193606286,458.47784684039004,467.65718230850746,459.61964407286547
-1066.8,-1066.8,465.8788237532675,458.46876303241106,467.6451643949335,459.61352847499114
-1065.8,-1065.8,465.8675448706034,458.45959962951923,467.6328012797033,459.6071274679861
-1064.8,-1064.8,465.856291354973,458.45066555257813,467.62016850326796,459.60036681571955
-1063.8,-1063.8,465.8465568052288,458.44430617602825,467.60739449528285,459.59332791747966
-1062.8,-1062.8,465.83808369776716,458.43771332320455,467.59434957248135,459.585948690363
-1061.8,-1061.8,465.8296047791519,458.43091576957073,467.58085970886833,459.5783178015699
-1060.8,-1060.8,465.82105574686483,458.4239459111159,467.56722914373586,459.5704437101877
-1059.8,-1059.8,465.81252398734404,458.4168162218899,467.55313385750077,459.5623324869988
-1058.8,-1058.8,465.8040288379432,458.40957954050657,467.53863983493983,459.5539891536131
-1057.8,-1057.8,465.7954120123794,458.40220870085284,467.52389737973414,459.545430292388
-1056.8,-1056.8,465.7865895659046,458.39474907586975,467.50905269760455,459.53658053123416
-1055.8,-1055.8,465.7776284803505,458.3871941071954,467.49403057391027,459.5274075447482
-1054.8,-1054.8,465.76829714827176,458.3795499415693,467.4788626551014,459.5180001049105
-1053.8,-1053.8,465.75861036160245,458.3717916703491,467.46334287550405,459.50838935684095
-1052.8,-1052.8,465.748643843528,458.3637636262444,467.4477048362275,459.4985839742039
-1051.8,-1051.8,465.7386769443348,458.3557171721744,467.43186993263225,459.48860039008383
-1050.8,-1050.8,465.72881236695144,458.3477234276654,467.4158698462166,459.4784425652063
-1049.8,-1049.8,465.7190801558963,458.3397545933808,467.3844521813769,459.4681134159988
-1048.8,-1048.8,465.70943653746787,458.3318350478353,467.34161303926527,459.45755651792405
-1047.8,-1047.8,465.6999078279808,458.3239798975041,467.3059837773149,459.4488024569055
-1046.8,-1046.8,465.69049833652775,458.3161699941024,467.2757288919853,459.44086039634874
-1045.8,-1045.8,465.6812436922659,458.3083614766504,467.2484047637601,459.43264087521084
-1044.8,-1044.8,465.67217205227877,458.3006312138007,467.2186656907727,459.424132670054
-1043.8,-1043.8,465.6632484073582,458.2929808559164,467.19123971969606,459.41534030819327
-1042.8,-1042.8,465.65446955992917,458.28541045019455,467.16866149319,459.4062945632738
-1041.8,-1041.8,465.64580274916955,458.2779230944983,467.15216782322005,459.39692512061015
-1040.8,-1040.8,465.6372213614371,458.2705102551648,467.13639558925166,459.3872814781547
-1039.8,-1039.8,465.6288162108542,458.2631820595973,467.120464302251,459.37732322882334
-1038.8,-1038.8,465.6205429655794,458.25589635831807,467.1041090989566,459.366983501234
-1037.8,-1037.8,465.61242034447343,458.2486830360788,467.0874856878884,459.3563918561838
-1036.8,-1036.8,465.60449935972116,458.2420729759195,467.07081363654555,459.3456790049737
-1035.8,-1035.8,465.5969658027936,458.23591311029577,467.0540108562143,459.3348117711582
-1034.8,-1034.8,465.5898370874433,458.2309827991567,467.0370830779424,459.3238101604819
-1033.8,-1033.8,465.5829448472603,458.22666174884614,467.02010877283976,459.3127017380051
-1032.8,-1032.8,465.5760119377362,458.2222131020916,467.00302435809556,459.30149505729406
-1031.8,-1031.8,465.56912691013963,458.2176717347107,466.98586358425825,459.2901986336252
-1030.8,-1030.8,465.56227266123346,458.2130500482547,466.96871092041204,459.27878503109844
-1029.8,-1029.8,465.5554751825264,458.2082875615528,466.9515361764455,459.2672223006253
-1028.8,-1028.8,465.5487569346329,458.20343192714313,466.93442048113974,459.255552216641
-1027.8,-1027.8,465.5421133469191,458.198540993035,466.91733921357167,459.24378477286433
-1026.8,-1026.8,465.53552592360944,458.1936208923916,466.9002362653506,459.23246310855234
-1025.8,-1025.8,465.5289433293894,458.1886689988643,466.8832871551087,459.2218401562217
-1024.8,-1024.8,465.52239780223647,458.1836918822986,466.86645558425863,459.21109014182196
-1023.8,-1023.8,465.51595088733467,458.1787088808137,466.8495892706662,459.20022487256045
-1022.8,-1022.8,465.50956739388096,458.17371542564103,466.83275007170323,459.18925554750695
-1021.8,-1021.8,465.50324945492974,458.16871985315294,466.81595890898683,459.1781993534658
-1020.8,-1020.8,465.49704028375436,458.16372670000493,466.7991689945767,459.1670615357797
-1019.8,-1019.8,465.49094094141464,458.1586547534249,466.78234267618984,459.1558183937923
-1018.8,-1018.8,465.48495464328647,458.15356258598587,466.76555357807547,459.1444557891714
-1017.8,-1017.8,465.4790448758352,458.14848864730374,466.7488074710632,459.13301059228974
-1016.8,-1016.8,465.4732024892575,458.1434359447468,466.73213408838626,459.1215325389666
-1015.8,-1015.8,465.46746216141867,458.1384067222628,466.71557589573916,459.1100317417368
-1014.8,-1014.8,465.46182325697686,458.1334054940226,466.69916362789877,459.098565414463
-1013.8,-1013.8,465.4562876992635,458.128444417553,466.68312695540556,459.08724955979557
-1012.8,-1012.8,465.4509087150692,458.12354864534257,466.667963336595,459.07645706471794
-1011.8,-1011.8,465.4457191248766,458.11875281683785,466.6546601472357,459.06687677516777
-1010.8,-1010.8,465.44072113453433,458.114099618802,466.64372855580933,459.0589226683682
-1009.8,-1009.8,465.43590914371964,458.1095945839555,466.634496199343,459.05221189291933
-1008.8,-1008.8,465.4311768914656,458.10519602187895,466.6260835058301,459.0461559246099
-1007.8,-1007.8,465.4265659288909,458.1008391438289,466.6180513421246,459.04037125713563
-1006.8,-1006.8,465.4220754970058,458.09651650833774,466.6102525375995,459.0347220834926
-1005.8,-1005.8,465.4176946464078,458.0922218908655,466.60260557300006,459.0291245758503
-1004.8,-1004.8,465.41342076330704,458.0879206887852,466.5950123206669,459.0235221257522
-1003.8,-1003.8,465.4092432333803,458.0836408510792,466.5874732303653,459.0179162195853
-1002.8,-1002.8,465.40514799717766,458.0793839567481,466.57996217713196,459.0122885165003
-1001.8,-1001.8,465.40115103841384,458.0751428861236,466.57249267972475,459.00664398926176
-1000.8,-1000.8,465.39715603715956,458.07093505401616,466.5650078068987,459.0009763918919
-999.8,-999.8,465.3932470633717,458.0667589344101,466.55755241455915,458.9952793697953
-998.8,-998.8,465.389419081493,458.0626089740592,466.5501189836648,458.98954913888224
-997.8,-997.8,465.38568233462746,458.05848574464034,466.54270730073966,458.98373324182836
-996.8,-996.8,465.3820397805702,458.05438989937073,466.5352859022393,458.9778750786842
-995.8,-995.8,465.37848838225585,458.0503233465063,466.52783697937224,458.9719631947349
-994.8,-994.8,465.37500837997914,458.0462726509901,466.5203707224959,458.9659796715091
-993.8,-993.8,465.37162127516746,458.04224325571306,466.5128432070136,458.95992375440386
-992.8,-992.8,465.36829036021464,458.0382436713797,466.50523662868886,458.9537795573547
-991.8,-991.8,465.36498078769586,458.0342722980007,466.49753670262675,458.9475005059712
-990.8,-990.8,465.36174749011724,458.0303297040281,466.4896079967331,458.9410251207693
-989.8,-989.8,465.3585937647258,458.0264150868497,466.48135577889633,458.934255894782
-988.8,-988.8,465.3554973156039,458.02252756307325,466.47306994947957,458.9274247399595
-987.8,-987.8,465.3524616815876,458.01866616062733,466.4647746953378,458.9205593153838
-986.8,-986.8,465.3495036306912,458.0148298090718,466.4564351029827,458.913659608123
-985.8,-985.8,465.34661828306395,458.01098607586675,466.44806334106926,458.9067219236673
-984.8,-984.8,465.3438043872097,458.007108208831,466.43963020683134,458.8997283964088
-983.8,-983.8,465.3410153669923,458.0032365146988,466.43105311013124,458.89268931596064
-982.8,-982.8,465.3382429438696,457.999363331933,466.4224332827137,458.8856002190685
-981.8,-981.8,465.33552189622174,457.99545814000186,466.41375352329214,458.87845449229786
-980.8,-980.8,465.3328021373358,457.9915359092892,466.40494884632244,458.87122897943897
-979.8,-979.8,465.3321101522581,457.98972034500065,466.39604911578056,458.8639318180075
-978.8,-978.8,465.33207957948247,457.9885326904855,466.3870489150489,458.85653892697826
-977.8,-977.8,465.33198608753133,457.9872603882092,466.3778870463188,458.8490533256485
-976.8,-976.8,465.3317251653345,457.9859106992892,466.3685574380986,458.84143625937566
-975.8,-975.8,465.33142390883756,457.9844838733827,466.3590021138882,458.83367994488106
-974.8,-974.8,465.33108779163325,457.9829759833858,466.34914796345316,458.82570033060153
-973.8,-973.8,465.3307129285055,457.9813141334377,466.33915922340634,458.81757703971414
-972.8,-972.8,465.33024201499364,457.9795482907491,466.3291208205537,458.8094136259971
-971.8,-971.8,465.3296306146622,457.97768982598353,466.3190086322087,458.80120807620006
-970.8,-970.8,465.3288265945072,457.97573605243855,466.30879678279854,458.79296585642766
-969.8,-969.8,465.32788076750825,457.97366816068205,466.29838801997585,458.7846742917492
-968.8,-968.8,465.326777609395,457.97144071882474,466.2878189082691,458.77630363317866
-967.8,-967.8,465.3254159369208,457.9688804599714,466.27707116227776,458.7678360871797
-966.8,-966.8,465.32388763708815,457.96609042825327,466.26610595703374,458.7592626295692
-965.8,-965.8,465.32247008673045,457.96336230187586,466.255038427003,458.7506561624829
-964.8,-964.8,465.32119686486004,457.9607369868235,466.243816116182,458.74227096540966
-963.8,-963.8,465.3201826152314,457.9582953197415,466.23249832406003,458.7338808165734
-962.8,-962.8,465.3194571954547,457.95606296377025,466.2210512479772,458.72541327161946
-961.8,-961.8,465.31898484610934,457.9540504414476,466.20949247372204,458.71685409679543
-960.8,-960.8,465.3187058806168,457.9521815133175,466.1978448120579,458.70824195210037
-959.8,-959.8,465.3185835344922,457.95042671815935,466.1860881408245,458.69958552895696
-958.8,-958.8,465.3184872346016,457.94873948875215,466.17414820440354,458.6908365091822
-957.8,-957.8,465.31838329886216,457.94705738893384,466.1620565824391,458.6820188020037
-956.8,-956.8,465.31829626063393,457.94537854659575,466.1498633131532,458.67315497358743
-955.8,-955.8,465.3182039615677,457.94366189526016,466.13756524227193,458.6642542274827
-954.8,-954.8,465.3180716245015,457.94185454442186,466.1251423115515,458.6553204219438
-953.8,-953.8,465.31792453196243,457.94001366159335,466.11259702673476,458.6463284528997
-952.8,-952.8,465.31769322279723,457.9380816447288,466.0999294451321,458.63728067299763
-951.8,-951.8,465.3173683635752,457.93608780688857,466.08705781143965,458.62819279876356
-950.8,-950.8,465.3168942991698,457.9340169030727,466.0740370610015,458.61906269025116
-949.8,-949.8,465.31626328005484,457.93186943815573,466.06089092436616,458.6098944058544
-948.8,-948.8,465.3155463953423,457.9296285644729,466.04756956034333,458.60065212062403
-947.8,-947.8,465.31469866507564,457.9272685650134,466.03389672188814,458.59116973059656
-946.8,-946.8,465.3135421732598,457.9246207682739,466.01995072686685,458.58152062036186
-945.8,-945.8,465.3121787913972,457.9218046257034,466.00572191238217,458.5717192208076
-944.8,-944.8,465.3106228501817,457.91883290479547,465.9911590076571,458.5617236032484
-943.8,-943.8,465.30878198053904,457.91571037807336,465.97627724762657,458.55153056103916
-942.8,-942.8,465.3067163165169,457.9124187255719,465.9610403692044,458.5411083196016
-941.8,-941.8,465.3043624732099,457.9088989396248,465.9454038572006,458.53040543791803
-940.8,-940.8,465.30170894084057,457.90512701912434,465.92916043476157,458.5193168439573
-939.8,-939.8,465.298920727659,457.90123026448487,465.9127459405741,458.5081886238634
-938.8,-938.8,465.2960758412124,457.89726242082423,465.89629795449224,458.49709139235546
-937.8,-937.8,465.29318736662077,457.8932328021749,465.8798283024399,458.4860525907758
-936.8,-936.8,465.29026198118385,457.88916972551306,465.86332870857416,458.4750787655735
-935.8,-935.8,465.28721357647623,457.8850727561221,465.8468147213055,458.46416841193064
-934.8,-934.8,465.2840605813754,457.8809391404046,465.83028047932055,458.45330620440177
-933.8,-933.8,465.28085181875065,457.8767538347512,465.81374078219216,458.4424838258832
-932.8,-932.8,465.27755058979255,457.8725171840269,465.7971818017495,458.4317423303179
-931.8,-931.8,465.2741669344249,457.8682316567274,465.7806315237374,458.42110292417925
-930.8,-930.8,465.2707300539749,457.8638883001027,465.7641273280635,458.41055587488876
-929.8,-929.8,465.2672534494736,457.85950030461845,465.7476734783607,458.4000819183827
-928.8,-928.8,465.2636819795638,457.85500330450054,465.7312401764511,458.3897108230152
-927.8,-927.8,465.26005506887003,457.8504060034082,465.71483282770436,458.3794323136363
-926.8,-926.8,465.25628955618777,457.8457613578782,465.69842950788416,458.36928392311745
-925.8,-925.8,465.2524575900178,457.8410744042712,465.6820706341709,458.3592737454473
-924.8,-924.8,465.2486036816038,457.8363820556947,465.6657673554765,458.34931962606987
-923.8,-923.8,465.24479683747285,457.83168915796244,465.6495326997821,458.33950688289457
-922.8,-922.8,465.24103286099864,457.8270298298792,465.63341970716425,458.329824021493
-921.8,-921.8,465.2373302793471,457.8224836568819,465.6172479326164,458.3202673382267
-920.8,-920.8,465.23359781727163,457.8179058149104,465.6010099707863,458.3107157585042
-919.8,-919.8,465.2299502922621,457.8133761255344,465.5848079079536,458.3012169857559
-918.8,-918.8,465.2264077046412,457.8088892284514,465.56862275763905,458.2917634568026
-917.8,-917.8,465.2228503327958,457.8044028070277,465.55251380674423,458.282407750884
-916.8,-916.8,465.2190762758717,457.79986742912615,465.53649101684755,458.27316738273146
-915.8,-915.8,465.21518797165805,457.79520551568993,465.5206858153108,458.2641145964166
-914.8,-914.8,465.210991871071,457.7902071127422,465.505339358438,458.25545638966435
-913.8,-913.8,465.2065283034624,457.7849464350262,465.49077696203443,458.2474163687501
-912.8,-912.8,465.20186025673416,457.7794752514211,465.47710909217824,458.2400693689783
-911.8,-911.8,465.1969640883804,457.77376557875516,465.46408876373374,458.23324814952025
-910.8,-910.8,465.19179421669156,457.7678676624148,465.4514421706404,458.2267170013758
-909.8,-909.8,465.1864638484517,457.7617508431017,465.439059969749,458.22037182362214
-908.8,-908.8,465.18094396907674,457.75541716517176,465.4269035136041,458.214210808114
-907.8,-907.8,465.1751698105344,457.74887997735,465.41497444729146,458.20821849618955
-906.8,-906.8,465.1693153755391,457.74266959002193,465.4032548790276,458.20241274431464
-905.8,-905.8,465.1632446156873,457.7366280683621,465.39178044267686,458.19679700470516
-904.8,-904.8,465.15696141276004,457.7304731266037,465.38055643517373,458.19137687938064
-903.8,-903.8,465.15050322936,457.72420420468205,465.36954022538686,458.1861572372219
-902.8,-902.8,465.14513666989035,457.7191482870343,465.35866903197353,458.1811469439349
-901.8,-901.8,465.1398445527916,457.7143626977736,465.3480348388613,458.17634845405115
-900.8,-900.8,465.13436265281956,457.70947015963503,465.3376725996388,458.17175384380283
-899.8,-899.8,465.12873386273424,457.7043907835303,465.3276041351503,458.1673473752484
-898.8,-898.8,465.12293462165775,457.6991468147851,465.3176745506122,458.1631368939716
-897.8,-897.8,465.1169692918581,457.69371194837095,465.3080060053938,458.15912214141713
-896.8,-896.8,465.11071342966824,457.68806684556637,465.2985717627223,458.1552943123818
-895.8,-895.8,465.1041960378371,457.682153920475,465.2892996260823,458.1515370994633
-894.8,-894.8,465.097368760722,457.6759362230818,465.28025123923203,458.1479219853924
-893.8,-893.8,465.09009025295586,457.66942098048463,465.2715639262231,458.1445082923494
-892.8,-892.8,465.08240592017563,457.66251976199135,465.2632460623854,458.14123860088233
-891.8,-891.8,465.0743399339385,457.65524041930377,465.2552931248814,458.1381628790429
-890.8,-890.8,465.06586237580336,457.6475337772714,465.2476216751033,458.13530170067946
-889.8,-889.8,465.05733576051523,457.64007617528256,465.24029338495814,458.1326477400539
-888.8,-888.8,465.04991289066106,457.6350430168775,465.2333530084938,458.130202814593
-887.8,-887.8,465.0422775999038,457.6298110196825,465.22674799666873,458.12794354240884
-886.8,-886.8,465.0341405166689,457.6243506121981,465.22043171458,458.12590593730624
-885.8,-885.8,465.02587138166444,457.6186279481575,465.2145648954322,458.12411140501865
-884.8,-884.8,465.0172035158157,457.6124833054577,465.2091908775167,458.1224877758184
-883.8,-883.8,465.0138037096225,457.6101228419064,465.2043044929512,458.12120760930134
-882.8,-882.8,465.0109976526568,457.6093996153049,465.1999849706105,458.1203203342243
-881.8,-881.8,465.00819836028535,457.60869243877164,465.1962689726422,458.1198172268964
-880.8,-880.8,465.0054316746157,457.6080269333219,465.19307320429743,458.1196535856131
-879.8,-879.8,465.0027249824569,457.60745321814795,465.1903738497793,458.11985953707233
-878.8,-878.8,465.0001681308932,457.60693044317986,465.18827150605625,458.1204656087652
-877.8,-877.8,464.99791030066734,457.60656922706136,465.1867756188671,458.1214790843125
-876.8,-876.8,464.99593684936167,457.6063968087494,465.1857796434695,458.12283872509624
-875.8,-875.8,464.99416814763384,457.60638045394955,465.18521733814464,458.12449386139895
-874.8,-874.8,464.9925489223003,457.6064459937714,465.1851300709086,458.1263450485202
-873.8,-873.8,464.9910075724156,457.6065532515323,465.18542041666586,458.1283291353093
-872.8,-872.8,464.98951021800576,457.60667974349275,465.1861712883645,458.13057661953593
-871.8,-871.8,464.98805456600917,457.60678348570366,465.1874196324119,458.1330661064986
-870.8,-870.8,464.9866825964629,457.60687908543514,465.1891450471106,458.13580556690994
-869.8,-869.8,464.9853824165638,457.60698258939095,465.1913873751656,458.1388054019425
-868.8,-868.8,464.9840993164807,457.6070548636299,465.1939532826741,458.14205648530105
-867.8,-867.8,464.9828283808154,457.6070572079858,465.19694762892436,458.14554775258216
-866.8,-866.8,464.9816109865757,457.60706915020114,465.20044815431584,458.1492910593823
-865.8,-865.8,464.98045402884486,457.60707416782355,465.20443111859646,458.153272339108
-864.8,-864.8,464.97933822132376,457.6070870685987,465.20879211191306,458.1575053180922
-863.8,-863.8,464.9782670605134,457.60711659325574,465.213658570985,458.1619863073546
-862.8,-862.8,464.9771806530709,457.60715870549,465.2190362904727,458.16670724096576
-861.8,-861.8,464.9761476957822,457.6071831207987,465.2248959331139,458.1716679530534
-860.8,-860.8,464.97516147923756,457.60720736767735,465.2311485721056,458.1768281721348
-859.8,-859.8,464.9740472416406,457.6072068109119,465.2376111327611,458.1819489661888
-858.8,-858.8,464.9729603812526,457.60716968566334,465.2443983238502,458.18708855426246
-857.8,-857.8,464.9718930108926,457.60707983148694,465.2515227846383,458.1922761390877
-856.8,-856.8,464.97086337643145,457.606941439078,465.2587477123471,458.19747898998116
-855.8,-855.8,464.9698497485272,457.6067592506956,465.26627498307704,458.20276971126015
-854.8,-854.8,464.9685802273787,457.606534536392,465.27410956891663,458.2081305972424
-853.8,-853.8,464.96727674412045,457.60628168882266,465.2822985585871,458.2135910856785
-852.8,-852.8,464.9659914617089,457.6059738603923,465.29079969294236,458.2191873807458
-851.8,-851.8,464.96473814522153,457.6056056709771,465.2995991489917,458.2249219245793
-850.8,-850.8,464.96355714511685,457.60521990294416,465.30876608804743,458.23079983987975
-849.8,-849.8,464.96245556244213,457.6048051217212,465.31828196313563,458.2368191385704
-848.8,-848.8,464.9614312204382,457.60436282967487,465.32813820817086,458.2429633898987
-847.8,-847.8,464.960364912312,457.60387705918845,465.3383284706647,458.24925514734235
-846.8,-846.8,464.959191135273,457.60336333693766,465.348834320616,458.25569593970215
-845.8,-845.8,464.9581136613984,457.60282182946963,465.3596812319586,458.2622845865976
-844.8,-844.8,464.9569188094358,457.6021089301182,465.37089722191007,458.2690366422639
-843.8,-843.8,464.95535683473724,457.60102602837236,465.3823828012116,458.27595607670423
-842.8,-842.8,464.95366079233526,457.59973003838564,465.3942312484824,458.2830228499089
-841.8,-841.8,464.95188370335103,457.5982620261726,465.4063879703198,458.2902380080315
-840.8,-840.8,464.9500572083954,457.59664151666533,465.4187943720132,458.297607991861
-839.8,-839.8,464.94817543894595,457.59487476125156,465.43153605620546,458.305134255671
-838.8,-838.8,464.9462180552642,457.5929360028352,465.444604556227,458.31277522733046
-837.8,-837.8,464.94430626959024,457.59081148110056,465.45798829754415,458.32056700821533
-836.8,-836.8,464.9424094428535,457.5885610812588,465.47169640437653,458.3285139981368
-835.8,-835.8,464.9404829833978,457.5861745348112,465.4856289497631,458.336615104174
-834.8,-834.8,464.9385955907923,457.5836635491871,465.49986476321993,458.3448701289114
-833.8,-833.8,464.9367983395741,457.58099157563385,465.5143926705063,458.3532803557929
-832.8,-832.8,464.9351037746183,457.5781657088898,465.52915437548245,458.36184961460003
-831.8,-831.8,465.0099687723213,457.57519217154703,465.5437323263202,458.370585461857
-830.8,-830.8,465.0170859958188,457.57203845569353,465.5579858428977,458.3794940827335
-829.8,-829.8,465.0161060286276,457.5687508261189,465.5725462517289,458.3885795843443
-828.8,-828.8,465.0150934933817,457.56527044353555,465.58761251756533,458.3978899954662
-827.8,-827.8,465.0141421432241,457.5616724270312,465.6031062748769,458.407437497776
